name,edition,condition,language,price_eur,quantity,seller
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Buhonero de presagios,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Oráculo de la tragedia,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Sueño embrujado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Don del perfeccionamiento,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Reutilización despiadada,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Nezumi Freewheeler // Hideous Fleshwheeler,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Gargantúa pirexiano,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Dejar inerte,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Berserker con hoja del desdeño,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Gremlin del Horno,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Riendas del Horno,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Mercadia // Esculpellamas kyren,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Regatha // Discípulos del infierno,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Espadón ramosiano,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Matón pendenciero,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Abrasarramas shivano,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Avivar las llamas,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Herbology Instructor // Malady Invoker,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Dorsovela voraz,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Moloc acechador de las arenas,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Negociadora espabilada,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Horizonte enmarañado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Pendenciero botánico,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Protectora de vainas élfica,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Amonkhet // Converso de lazotep,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Nueva Capenna // Cañón crepitante sagrado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Escultora de tormentas jubilosa,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Mariscal de Zhalfir,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Experto en mutágenos,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Perfección esculpida,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Iracunda garratormenta,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Impulso aéreo,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Intercesor de la Hueste de Alabastro,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Santificadora de la Hueste de Alabastro,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Intervención angelical,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Protectora del cielo atenta,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Lanzadora de boleadoras,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Poner fin,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Protegevínculos resistente,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Aeronauta de Escama Áurea,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Desertora infectada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Carga inspirada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Jinete de cabras kithkin,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Caballero de la Nueva Coalición,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Alabarda kor,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Agarre del Romperreinos,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Teletransporte con pergamino,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Centinela con sellos,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Romper el portal,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Espadachina juramentada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Tarkir Duneshaper // Burnished Dunestomper,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Asimilar la esencia,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Conversión perturbadora,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Centinela de la expedición,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Ojos de Gitaxias,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Analista furtiva,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Skaab halocargado,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Negar,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Cría ocular,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Order of the Mirror // Order of the Alabaster Host,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Campeón pavoneante,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Caballero del protocolo,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Campo de estasis,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Purificación temporal,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Escuadrón nube de tormenta,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Horror de las mareas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Transfiguración zhalfirina,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Aetherblade Agent // Gitaxian Mindstinger,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Abanico de batalla con cuchillas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Etergénito devorador,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Mofa mortal,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Recicladora de escoria,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Mascota grabada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Asolador de la Hueste Grabada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Conversión fallida,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Floritura final,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Guerrillera revoloteadora,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Lacerador colmilloscuro,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Bebedor de icor,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Sombra de icor,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Mirrodin vengado,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Conjuraceite titular,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Revelación traumática,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Abrir la necrópolis,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Doblegar a los débiles,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Comechatarra akki,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Vapuleadora de Villavigas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Furia del Sol Ardiente,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Entrada ardiente,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Acometedor de la Hueste del Horno,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Rapiñador del hangar,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Guardia de las profundidades de Karsus,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Nave pavorosa merodeadora,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Quebrantamales mirrodiano,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Jabalinero onakke,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Pyretic Prankster // Glistening Goremonger,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Refuerzos de Ral,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Rebanatalones gorro rojo,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Aguijón abrasador,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Hacer añicos la fuente,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Aplastador de primera línea,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Historiador pionero,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Acuchilladora de guerra,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Adaptación arácnida,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Caída de Atraxa,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Germinación pútrida,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Bonded Herdbeast // Plated Kilnbeast,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Kavu masticador,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Bestia convertidora,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Hambre cósmica,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Coraza de cristal,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Favor del fertílido,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Maestra de filo brillante,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Plaga desarrollada,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Colapodrida sosegado,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Buscador de presagios,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Asaltante con hoja de serpiente,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Anciano forestal,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Tierra vengativa,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Historiador de la guerra,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Actor cauteloso,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Escolta del bosque salvaje,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Moto ruedarrauda,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Saltador de halo,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Velacometa,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Archivista pirexiano,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Supervisor escurridizo,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Urna de fuego divino,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Cuevas maculasangrientas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Arenas florecientes,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Laguna lúgubre,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Hondonada selvática,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Tierras altas escabrosas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Yermos desérticos,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Acantilados aguasraudas,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Cascadas bosquespinoso,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Cala tranquila,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Risco cicatriz del viento,Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Llanura (V.1),Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Isla (V.1),Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Pantano (V.1),Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Montaña (V.1),Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Bosque (V.1),Marcha de las máquinas,NM,Inglés,0.1,4,MagicBarcelona
Llanura (V.2),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Llanura (V.3),Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Isla (V.2),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Isla (V.3),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Pantano (V.2),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Montaña (V.2),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Montaña (V.3),Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Bosque (V.2),Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Bosque (V.3),Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Censor pirexiano,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Dominaria // Protegedogmas de Serra,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Inquisidor de Norn,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Despertar pirexiano,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Cultivador de carne,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Lancera zhalfirina,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Rechazo artístico,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Alas astrales,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Corrupción de Towashi,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Sueño embrujado,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Don del perfeccionamiento,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Reutilización despiadada,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Nezumi Freewheeler // Hideous Fleshwheeler,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Gargantúa pirexiano,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Dejar inerte,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Gremlin del Horno,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Espadón ramosiano,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Matón pendenciero,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Abrasarramas shivano,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Herbology Instructor // Malady Invoker,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Dorsovela voraz,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Moloc acechador de las arenas,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Negociadora espabilada,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Horizonte enmarañado,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Protectora de vainas élfica,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Escultora de tormentas jubilosa,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Experto en mutágenos,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Perfección esculpida,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Iracunda garratormenta,Marcha de las máquinas,NM,Inglés,0.2,4,MagicBarcelona
Impulso aéreo,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Intercesor de la Hueste de Alabastro,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Santificadora de la Hueste de Alabastro,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Intervención angelical,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Protectora del cielo atenta,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Lanzadora de boleadoras,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Poner fin,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Protegevínculos resistente,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Aeronauta de Escama Áurea,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Desertora infectada,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Carga inspirada,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Jinete de cabras kithkin,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Caballero de la Nueva Coalición,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Alabarda kor,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Agarre del Romperreinos,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Teletransporte con pergamino,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Centinela con sellos,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Romper el portal,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Espadachina juramentada,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Tarkir Duneshaper // Burnished Dunestomper,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Asimilar la esencia,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Conversión perturbadora,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Rechazo de Efara,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Centinela de la expedición,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Ojos de Gitaxias,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Analista furtiva,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Skaab halocargado,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
Cría ocular,Marcha de las máquinas,NM,Inglés,0.15,4,MagicBarcelona
